2014-03-25 23:48:13,765 [main] INFO  (BFile.java [printStatistics]:435) - values.dbx DATA Buffers occupation : 0% (0 out of 64) Cache efficiency : N/A 
2014-03-25 23:48:15,435 [main] INFO  (Deployment.java [installAndDeploy]:191) - Package http://exist-db.org/apps/eXide depends on http://exist-db.org/apps/shared 
2014-03-25 23:48:15,435 [main] INFO  (Deployment.java [installAndDeploy]:239) - Installing package D:\work_on_OpenShift\exist2\exist\autodeploy\eXide-2.0.7.xar 
2014-03-25 23:48:18,815 [main] INFO  (Deployment.java [installAndDeploy]:251) - Deploying package http://exist-db.org/apps/eXide 
2014-03-25 23:48:18,875 [main] INFO  (NativeBroker.java [sync]:3738) - Memory: 119,232K total; 930,304K max; 89,545K free 
2014-03-25 23:48:18,876 [main] INFO  (BTree.java [printStatistics]:2549) - dom.dbx INDEX Buffers occupation : 6% (4 out of 64) Cache efficiency : 100% 
2014-03-25 23:48:18,876 [main] INFO  (DOMFile.java [printStatistics]:1369) - dom.dbx DATA Buffers occupation : 15% (38 out of 256) Cache efficiency : 100% 
2014-03-25 23:48:18,877 [main] INFO  (BTree.java [printStatistics]:2549) - collections.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : 100% 
2014-03-25 23:48:18,877 [main] INFO  (BFile.java [printStatistics]:435) - collections.dbx DATA Buffers occupation : 5% (3 out of 64) Cache efficiency : 100% 
2014-03-25 23:48:18,877 [main] INFO  (BTree.java [printStatistics]:2549) - values.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : N/A 
2014-03-25 23:48:18,878 [main] INFO  (BFile.java [printStatistics]:435) - values.dbx DATA Buffers occupation : 0% (0 out of 64) Cache efficiency : N/A 
2014-03-25 23:48:23,221 [main] INFO  (Deployment.java [installAndDeploy]:239) - Installing package D:\work_on_OpenShift\exist2\exist\autodeploy\shared-resources-0.3.9.xar 
2014-03-25 23:48:32,677 [main] INFO  (Deployment.java [installAndDeploy]:251) - Deploying package http://exist-db.org/apps/shared 
2014-03-25 23:48:43,281 [main] INFO  (NativeBroker.java [sync]:3738) - Memory: 109,248K total; 930,304K max; 29,268K free 
2014-03-25 23:48:43,282 [main] INFO  (BTree.java [printStatistics]:2549) - dom.dbx INDEX Buffers occupation : 16% (10 out of 64) Cache efficiency : 100% 
2014-03-25 23:48:43,282 [main] INFO  (DOMFile.java [printStatistics]:1369) - dom.dbx DATA Buffers occupation : 43% (110 out of 256) Cache efficiency : 100% 
2014-03-25 23:48:43,283 [main] INFO  (BTree.java [printStatistics]:2549) - collections.dbx INDEX Buffers occupation : 11% (7 out of 64) Cache efficiency : 100% 
2014-03-25 23:48:43,284 [main] INFO  (BFile.java [printStatistics]:435) - collections.dbx DATA Buffers occupation : 19% (12 out of 64) Cache efficiency : 100% 
2014-03-25 23:48:43,284 [main] INFO  (BTree.java [printStatistics]:2549) - values.dbx INDEX Buffers occupation : 2% (1 out of 64) Cache efficiency : N/A 
2014-03-25 23:48:43,285 [main] INFO  (BFile.java [printStatistics]:435) - values.dbx DATA Buffers occupation : 0% (0 out of 64) Cache efficiency : N/A 
2014-03-25 23:48:44,076 [main] INFO  (JettyStart.java [lifeCycleStarting]:404) - Jetty server starting... 
2014-03-25 23:48:47,584 [main] INFO  (AbstractExistHttpServlet.java [getOrCreateBrokerPool]:96) - Database already started. Skipping configuration ... 
2014-03-25 23:48:47,584 [main] INFO  (AbstractExistHttpServlet.java [doGeneralExistServletConfig]:187) - Using default user guest for all unauthorized requests. 
2014-03-25 23:48:47,615 [main] INFO  (XmlLibraryChecker.java [check]:149) - Looking for a valid Parser...
Checking for Xerces, found version Xerces-J 2.11.0
OK!
 
2014-03-25 23:48:47,617 [main] INFO  (XmlLibraryChecker.java [check]:172) - Looking for a valid Transformer...
Checking for Saxon, found version 9.4.0.7
OK!
 
2014-03-25 23:48:47,618 [main] INFO  (XmlLibraryChecker.java [check]:184) - Looking for a valid Resolver...
Checking for Resolver, found version XmlResolver 1.2
OK!
 
2014-03-25 23:48:47,620 [main] INFO  (XmlLibraryChecker.java [check]:191) - Using parser org.apache.xerces.jaxp.SAXParserImpl$JAXPSAXParser 
2014-03-25 23:48:47,621 [main] INFO  (XmlLibraryChecker.java [check]:192) - Using transformer net.sf.saxon.IdentityTransformer 
2014-03-25 23:48:49,502 [main] INFO  (JettyStart.java [lifeCycleStarted]:410) - Jetty server started. 
2014-03-25 23:48:49,505 [main] INFO  (JettyStart.java [run]:224) - ----------------------------------------------------- 
2014-03-25 23:48:49,507 [main] INFO  (JettyStart.java [run]:225) - Server has started on ports 8080 8443. Configured contexts: 
2014-03-25 23:48:49,516 [main] INFO  (JettyStart.java [run]:234) - '/exist' 
2014-03-25 23:48:49,518 [main] INFO  (JettyStart.java [run]:272) - ----------------------------------------------------- 
2014-03-25 23:49:10,641 [eXistThread-24] INFO  (Descriptor.java [<init>]:102) - Reading Descriptor from file D:\work_on_OpenShift\exist2\exist\descriptor.xml 
2014-03-25 23:49:11,624 [eXistThread-25] INFO  (TemporaryFileManager.java [<init>]:76) - Temporary folder is: D:\work_on_OpenShift\exist2\exist\tools\jetty\tmp\_mmtfm_7d1ab105-a748-4b3d-abac-4c32eb8a1736 
2014-03-25 23:54:59,459 [DefaultQuartzScheduler_Worker-4] INFO  (NativeBroker.java [sync]:3738) - Memory: 235,136K total; 930,304K max; 139,178K free 
